CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_encoded,Occupation_encoded,Gender_encoded,ProductPitched_encoded,MaritalStatus_encoded,Designation_encoded,Age_Group,Age_Group_encoded,Income_Group,Income_Group_encoded,Family_Size,Travel_Experience,Travel_Experience_encoded,High_Satisfaction,Base_Price,Price_Per_Person,Customer_Segment
203425,1,36.0,Company Invited,3,25.0,Small Business,Female,4,4.0,Deluxe,3.0,Divorced,2.0,1,5,1,3.0,Manager,23292.0,0,3,1,1,0,2,Middle,1,Medium,2,7.0,Beginner,0,1,2000,1000.0,2
203426,0,39.0,Company Invited,1,14.0,Salaried,Male,3,2.0,Basic,3.0,Married,3.0,0,3,0,1.0,Executive,21288.0,0,2,2,0,1,1,Middle,1,Medium,2,4.0,Regular,3,0,500,375.2776749732568,4
203427,0,35.0,Self Enquiry,1,9.0,Large Business,Fe Male,4,4.0,Deluxe,3.0,Unmarried,3.0,0,5,1,2.0,Manager,25365.0,1,1,0,1,3,2,Middle,1,Medium,2,6.0,Regular,3,1,2000,1300.0,4
203428,0,29.0,Self Enquiry,3,33.0,Salaried,Male,3,5.0,Deluxe,5.0,Divorced,3.0,0,4,1,1.0,Manager,23402.0,1,2,2,1,0,2,Young,3,Medium,2,4.0,Regular,3,1,2000,1154.7005383792516,2
203429,1,32.0,Self Enquiry,1,29.0,Small Business,Male,4,4.0,Deluxe,3.0,Divorced,3.0,1,5,1,1.0,Manager,24857.0,1,3,2,1,0,2,Middle,1,Medium,2,5.0,Regular,3,1,2000,1300.0,4
203430,0,40.0,Self Enquiry,3,28.0,Salaried,Male,3,5.0,Deluxe,3.0,Divorced,5.0,1,1,0,2.0,Manager,24798.0,1,2,2,1,0,2,Middle,1,Medium,2,5.0,Regular,3,0,2000,1154.7005383792516,2
203431,0,52.0,Company Invited,3,9.0,Small Business,Male,3,4.0,Standard,4.0,Divorced,4.0,0,4,0,1.0,Senior Manager,29274.0,0,3,2,3,0,3,Senior,2,Medium,2,4.0,Regular,3,1,1000,577.3502691896258,0
203432,0,42.0,Company Invited,1,29.0,Salaried,Female,4,4.0,Deluxe,3.0,Married,5.0,1,5,0,1.0,Manager,24145.0,0,2,1,1,1,2,Middle,1,Medium,2,5.0,Regular,3,1,2000,1300.0,3
203433,0,38.0,Self Enquiry,1,11.0,Salaried,Male,3,4.0,Basic,3.0,Divorced,2.0,1,5,1,2.0,Executive,21674.0,1,2,2,0,0,1,Middle,1,Medium,2,5.0,Beginner,0,1,500,375.2776749732568,1
203434,0,34.0,Company Invited,3,12.0,Salaried,Male,4,4.0,Deluxe,3.0,Divorced,8.0,0,1,1,3.0,Manager,28676.0,0,2,2,1,0,2,Middle,1,Medium,2,7.0,Expert,1,0,2000,1000.0,3
203435,0,33.0,Self Enquiry,3,9.0,Small Business,Male,3,4.0,Deluxe,4.0,Divorced,2.0,1,1,0,2.0,Manager,22756.0,1,3,2,1,0,2,Middle,1,Medium,2,5.0,Beginner,0,0,2000,1154.7005383792516,2
203436,0,40.0,Company Invited,1,32.0,Salaried,Male,4,4.0,Standard,3.0,Divorced,5.0,0,1,0,1.0,Senior Manager,29598.0,0,2,2,3,0,3,Middle,1,Medium,2,5.0,Regular,3,0,1000,650.0,4
203437,0,26.0,Self Enquiry,3,25.0,Salaried,Male,4,2.0,Deluxe,3.0,Divorced,4.0,0,1,0,1.0,Manager,24910.0,1,2,2,1,0,2,Young,3,Medium,2,5.0,Regular,3,0,2000,1000.0,2
203438,0,53.0,Company Invited,1,35.0,Small Business,Female,3,2.0,Super Deluxe,3.0,Divorced,4.0,1,4,0,1.0,AVP,31925.0,0,3,1,4,0,0,Senior,2,Medium,2,4.0,Regular,3,1,3500,2626.9437248127974,0
203439,0,44.0,Self Enquiry,1,13.0,Small Business,Female,4,5.0,Deluxe,3.0,Unmarried,3.0,1,4,1,2.0,Manager,22759.0,1,3,1,1,3,2,Middle,1,Medium,2,6.0,Regular,3,1,2000,1300.0,4
203440,0,28.0,Self Enquiry,3,17.0,Small Business,Female,4,5.0,Deluxe,3.0,Divorced,3.0,1,3,1,3.0,Manager,24447.0,1,3,1,1,0,2,Young,3,Medium,2,7.0,Regular,3,0,2000,1000.0,2
203441,1,28.0,Self Enquiry,1,24.0,Salaried,Female,3,4.0,Basic,3.0,Single,3.0,1,5,1,1.0,Executive,21072.0,1,2,1,0,2,1,Young,3,Medium,2,4.0,Regular,3,1,500,375.2776749732568,1
203442,0,27.0,Self Enquiry,1,9.0,Small Business,Male,3,5.0,Basic,3.0,Unmarried,2.0,0,3,0,1.0,Executive,22582.0,1,3,2,0,3,1,Young,3,Medium,2,4.0,Beginner,0,0,500,375.2776749732568,4
203443,0,43.0,Self Enquiry,2,17.0,Salaried,Female,3,4.0,Super Deluxe,5.0,Divorced,2.0,0,3,0,,AVP,35477.0,1,2,1,4,0,0,Middle,1,Medium,2,3.0,Beginner,0,0,3500,2222.79853638006,0
203444,0,53.0,Self Enquiry,1,15.0,Salaried,Female,3,4.0,Basic,5.0,Divorced,2.0,0,1,1,2.0,Executive,21628.0,1,2,1,0,0,1,Senior,2,Medium,2,5.0,Beginner,0,0,500,375.2776749732568,4
203445,0,38.0,Self Enquiry,1,18.0,Small Business,Female,4,4.0,Basic,3.0,Unmarried,6.0,0,3,0,2.0,Executive,22307.0,1,3,1,0,3,1,Middle,1,Medium,2,6.0,Expert,1,0,500,325.0,3
203446,0,36.0,Company Invited,1,25.0,Salaried,Male,3,4.0,Standard,3.0,Unmarried,4.0,0,3,0,1.0,Senior Manager,28040.0,0,2,2,3,3,3,Middle,1,Medium,2,4.0,Regular,3,0,1000,750.5553499465136,4
203447,0,26.0,Self Enquiry,1,7.0,Large Business,Male,3,4.0,Basic,3.0,Divorced,6.0,0,5,1,2.0,Executive,21907.0,1,1,2,0,0,1,Young,3,Medium,2,5.0,Expert,1,1,500,375.2776749732568,3
203448,0,27.0,Self Enquiry,1,14.0,Salaried,Male,4,2.0,Basic,5.0,Unmarried,2.0,0,1,1,1.0,Executive,22256.0,1,2,2,0,3,1,Young,3,Medium,2,5.0,Beginner,0,0,500,325.0,4
203449,0,30.0,Self Enquiry,2,24.0,Salaried,Male,3,5.0,Standard,5.0,Unmarried,3.0,0,3,0,1.0,Senior Manager,26666.0,1,2,2,3,3,3,Young,3,Medium,2,4.0,Regular,3,0,1000,635.0852961085884,2
203450,1,50.0,Company Invited,1,35.0,Salaried,Male,4,5.0,Deluxe,5.0,Unmarried,5.0,0,3,0,2.0,Manager,22962.0,0,2,2,1,3,2,Senior,2,Medium,2,6.0,Regular,3,0,2000,1300.0,3
203451,1,30.0,Company Invited,1,21.0,Salaried,Fe Male,3,4.0,Standard,3.0,Unmarried,2.0,1,5,1,1.0,Senior Manager,26231.0,0,2,0,3,3,3,Young,3,Medium,2,4.0,Beginner,0,1,1000,750.5553499465136,1
203452,0,55.0,Self Enquiry,1,7.0,Small Business,Female,3,4.0,Super Deluxe,3.0,Single,3.0,0,4,1,2.0,AVP,36006.0,1,3,1,4,2,0,Senior,2,Medium,2,5.0,None,2,1,3500,2626.9437248127974,0
203453,0,59.0,Self Enquiry,1,7.0,Small Business,Female,4,4.0,King,3.0,Divorced,5.0,1,1,1,3.0,VP,38379.0,1,3,1,2,0,4,Senior,2,Medium,2,7.0,Regular,3,0,5000,3250.0,0
203454,0,56.0,Self Enquiry,1,7.0,Small Business,Male,3,2.0,Super Deluxe,3.0,Married,4.0,0,5,1,1.0,AVP,33410.0,1,3,2,4,1,0,Senior,2,Medium,2,4.0,Regular,3,1,3500,2626.9437248127974,0
203455,0,37.0,Self Enquiry,3,10.0,Small Business,Fe Male,3,4.0,Deluxe,4.0,Unmarried,5.0,1,4,0,2.0,Manager,27956.0,1,3,0,1,3,2,Middle,1,Medium,2,5.0,Regular,3,1,2000,1154.7005383792516,2
203456,1,32.0,Company Invited,3,7.0,Salaried,Female,3,4.0,Basic,3.0,Single,3.0,0,3,1,2.0,Executive,20037.0,0,2,1,0,2,1,Middle,1,Medium,2,5.0,Regular,3,0,500,288.6751345948129,2
203457,0,31.0,Self Enquiry,3,14.0,Small Business,Female,4,4.0,Deluxe,5.0,Married,2.0,0,3,1,1.0,Manager,23457.0,1,3,1,1,1,2,Middle,1,Medium,2,5.0,Beginner,0,0,2000,1000.0,2
203458,0,32.0,Self Enquiry,1,15.0,Salaried,Female,4,4.0,Super Deluxe,4.0,Single,5.0,0,1,1,,AVP,35100.0,1,2,1,4,2,0,Middle,1,Medium,2,4.0,Regular,3,0,3500,2275.0,4
203459,0,35.0,Company Invited,1,7.0,Salaried,Male,4,4.0,Basic,5.0,Married,7.0,0,1,1,3.0,Executive,21674.0,0,2,2,0,1,1,Middle,1,Medium,2,7.0,Expert,1,0,500,325.0,3
203460,1,32.0,Self Enquiry,1,15.0,Salaried,Female,3,4.0,Basic,4.0,Single,3.0,0,4,0,2.0,Executive,19939.0,1,2,1,0,2,1,Middle,1,Low,1,5.0,Regular,3,1,500,375.2776749732568,1
203461,0,28.0,Self Enquiry,1,18.0,Salaried,Male,4,4.0,Basic,5.0,Divorced,2.0,0,5,1,3.0,Executive,20777.0,1,2,2,0,0,1,Young,3,Medium,2,7.0,Beginner,0,1,500,325.0,4
203462,0,37.0,Self Enquiry,1,11.0,Salaried,Male,3,5.0,Deluxe,3.0,Unmarried,3.0,0,5,1,2.0,Manager,24488.0,1,2,2,1,3,2,Middle,1,Medium,2,5.0,Regular,3,1,2000,1501.1106998930272,1
203463,0,37.0,Self Enquiry,3,23.0,Small Business,Female,4,5.0,Deluxe,5.0,Divorced,6.0,0,5,1,1.0,Manager,24325.0,1,3,1,1,0,2,Middle,1,Medium,2,5.0,Expert,1,1,2000,1000.0,3
203464,0,48.0,Self Enquiry,1,7.0,Large Business,Male,4,4.0,Basic,3.0,Divorced,2.0,0,3,1,1.0,Executive,22098.0,1,1,2,0,0,1,Senior,2,Medium,2,5.0,Beginner,0,0,500,325.0,4
203465,1,26.0,Self Enquiry,3,16.0,Salaried,Male,4,5.0,Basic,5.0,Divorced,5.0,0,1,1,1.0,Executive,23078.0,1,2,2,0,0,1,Young,3,Medium,2,5.0,Regular,3,0,500,250.0,2
203466,0,38.0,Company Invited,1,12.0,Large Business,Male,3,2.0,Basic,3.0,Unmarried,2.0,0,5,1,1.0,Executive,22178.0,0,1,2,0,3,1,Middle,1,Medium,2,4.0,Beginner,0,1,500,375.2776749732568,1
203467,0,57.0,Self Enquiry,1,7.0,Salaried,Female,3,4.0,Basic,5.0,Divorced,4.0,0,5,1,2.0,Executive,20744.0,1,2,1,0,0,1,Senior,2,Medium,2,5.0,Regular,3,1,500,375.2776749732568,3
203468,0,48.0,Self Enquiry,1,9.0,Small Business,Female,3,4.0,Super Deluxe,3.0,Divorced,3.0,0,5,1,1.0,AVP,35847.0,1,3,1,4,0,0,Senior,2,Medium,2,4.0,None,2,1,3500,2626.9437248127974,0
203469,0,25.0,Self Enquiry,3,11.0,Small Business,Female,3,4.0,Deluxe,3.0,Divorced,3.0,1,5,1,1.0,Manager,22840.0,1,3,1,1,0,2,Young,3,Medium,2,4.0,Regular,3,1,2000,1154.7005383792516,2
203470,0,33.0,Self Enquiry,3,14.0,Small Business,Male,4,4.0,Deluxe,3.0,Divorced,6.0,0,5,1,2.0,Manager,27882.0,1,3,2,1,0,2,Middle,1,Medium,2,6.0,Expert,1,1,2000,1000.0,3
203471,0,35.0,Self Enquiry,1,7.0,Salaried,Female,3,5.0,Basic,4.0,Divorced,7.0,0,1,1,2.0,Executive,21972.0,1,2,1,0,0,1,Middle,1,Medium,2,5.0,Expert,1,0,500,375.2776749732568,3
203472,0,42.0,Self Enquiry,1,12.0,Small Business,Male,3,2.0,Basic,3.0,Divorced,4.0,1,1,1,2.0,Executive,20805.0,1,3,2,0,0,1,Middle,1,Medium,2,5.0,Regular,3,0,500,375.2776749732568,4
203473,0,41.0,Company Invited,1,16.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,5.0,0,3,1,1.0,Manager,22653.0,0,2,2,1,1,2,Middle,1,Medium,2,4.0,Regular,3,0,2000,1501.1106998930272,3
203474,0,32.0,Self Enquiry,3,15.0,Salaried,Male,3,4.0,Standard,3.0,Married,3.0,0,3,1,1.0,Senior Manager,29471.0,1,2,2,3,1,3,Middle,1,Medium,2,4.0,Regular,3,0,1000,577.3502691896258,2
203475,1,47.0,Self Enquiry,3,16.0,Small Business,Male,3,4.0,Standard,3.0,Married,6.0,0,3,0,2.0,Senior Manager,28774.0,1,3,2,3,1,3,Senior,2,Medium,2,5.0,Expert,1,0,1000,577.3502691896258,3
203476,1,40.0,Company Invited,1,9.0,Salaried,Female,3,5.0,Basic,5.0,Unmarried,4.0,1,3,0,1.0,Executive,22324.0,0,2,1,0,3,1,Middle,1,Medium,2,4.0,Regular,3,0,500,375.2776749732568,4
203477,1,32.0,Company Invited,1,7.0,Salaried,Fe Male,4,2.0,Standard,4.0,Unmarried,3.0,0,3,1,3.0,Senior Manager,26124.0,0,2,0,3,3,3,Middle,1,Medium,2,7.0,Regular,3,0,1000,650.0,4
203478,0,46.0,Self Enquiry,1,27.0,Small Business,Male,4,6.0,Standard,5.0,Married,4.0,1,3,0,1.0,Senior Manager,29529.0,1,3,2,3,1,3,Senior,2,Medium,2,5.0,Regular,3,0,1000,650.0,0
203479,0,32.0,Self Enquiry,2,15.0,Small Business,Female,4,2.0,Basic,4.0,Single,2.0,0,1,0,3.0,Executive,20787.0,1,3,1,0,2,1,Middle,1,Medium,2,7.0,Beginner,0,0,500,275.0,4
203480,1,32.0,Company Invited,1,9.0,Salaried,Male,4,4.0,Basic,3.0,Divorced,8.0,1,3,1,2.0,Executive,22400.0,0,2,2,0,0,1,Middle,1,Medium,2,6.0,Expert,1,0,500,325.0,3
203481,0,46.0,Self Enquiry,1,36.0,Large Business,Male,3,4.0,Standard,3.0,Divorced,6.0,1,5,1,1.0,Senior Manager,28058.0,1,1,2,3,0,3,Senior,2,Medium,2,4.0,Expert,1,1,1000,750.5553499465136,3
203482,0,49.0,Self Enquiry,3,14.0,Small Business,Male,4,4.0,Deluxe,5.0,Married,6.0,0,4,1,2.0,Manager,24164.0,1,3,2,1,1,2,Senior,2,Medium,2,6.0,Expert,1,1,2000,1000.0,3
203483,1,35.0,Self Enquiry,2,16.0,Large Business,Female,3,4.0,Basic,3.0,Divorced,3.0,0,1,1,1.0,Executive,21420.0,1,1,1,0,0,1,Middle,1,Medium,2,4.0,Regular,3,0,500,317.5426480542942,4
203484,0,41.0,Company Invited,1,15.0,Small Business,Male,3,5.0,Standard,4.0,Married,4.0,0,1,1,2.0,Senior Manager,32435.0,0,3,2,3,1,3,Middle,1,Medium,2,5.0,Regular,3,0,1000,750.5553499465136,0
203485,0,29.0,Self Enquiry,3,12.0,Small Business,Male,3,4.0,Deluxe,5.0,Unmarried,2.0,0,1,1,1.0,Manager,27141.0,1,3,2,1,3,2,Young,3,Medium,2,4.0,Beginner,0,0,2000,1154.7005383792516,2
203486,0,45.0,Company Invited,1,12.0,Salaried,Male,3,5.0,Basic,3.0,Unmarried,5.0,0,1,0,2.0,Executive,21840.0,0,2,2,0,3,1,Middle,1,Medium,2,5.0,Regular,3,0,500,375.2776749732568,3
203487,0,54.0,Self Enquiry,1,9.0,Small Business,Male,3,2.0,Super Deluxe,4.0,Single,6.0,0,1,1,,AVP,35276.0,1,3,2,4,2,0,Senior,2,Medium,2,3.0,Expert,1,0,3500,2626.9437248127974,0
203488,0,50.0,Self Enquiry,1,12.0,Large Business,Male,4,4.0,Deluxe,3.0,Divorced,4.0,0,3,0,1.0,Manager,25329.0,1,1,2,1,0,2,Senior,2,Medium,2,5.0,Regular,3,0,2000,1300.0,4
203489,0,41.0,Self Enquiry,1,9.0,Small Business,Male,4,4.0,Basic,3.0,Married,4.0,0,1,0,1.0,Executive,21023.0,1,3,2,0,1,1,Middle,1,Medium,2,5.0,Regular,3,0,500,325.0,4
203490,0,45.0,Self Enquiry,1,27.0,Salaried,Male,3,4.0,Basic,4.0,Unmarried,3.0,0,5,1,2.0,Executive,22098.0,1,2,2,0,3,1,Middle,1,Medium,2,5.0,Regular,3,1,500,375.2776749732568,1
203491,0,34.0,Company Invited,3,14.0,Small Business,Male,3,4.0,Deluxe,5.0,Divorced,2.0,0,3,0,1.0,Manager,23051.0,0,3,2,1,0,2,Middle,1,Medium,2,4.0,Beginner,0,0,2000,1154.7005383792516,2
203492,0,35.0,Self Enquiry,3,10.0,Salaried,Male,3,6.0,Deluxe,5.0,Unmarried,5.0,0,5,1,2.0,Manager,23437.0,1,2,2,1,3,2,Middle,1,Medium,2,5.0,Regular,3,1,2000,1154.7005383792516,2
203493,0,31.0,Self Enquiry,3,23.0,Salaried,Male,4,4.0,Deluxe,3.0,Divorced,2.0,0,3,0,3.0,Manager,23979.0,1,2,2,1,0,2,Middle,1,Medium,2,7.0,Beginner,0,0,2000,1000.0,2
203494,0,43.0,Company Invited,1,16.0,Small Business,Female,4,4.0,Basic,3.0,Unmarried,3.0,0,4,1,2.0,Executive,22351.0,0,3,1,0,3,1,Middle,1,Medium,2,6.0,Regular,3,1,500,325.0,4
203495,0,45.0,Company Invited,3,7.0,Small Business,Female,4,4.0,Deluxe,3.0,Divorced,2.0,0,4,1,2.0,Manager,23446.0,0,3,1,1,0,2,Middle,1,Medium,2,6.0,Beginner,0,1,2000,1000.0,2
203496,0,31.0,Company Invited,1,14.0,Large Business,Male,4,4.0,Basic,3.0,Married,3.0,0,5,0,1.0,Executive,19952.0,0,1,2,0,1,1,Middle,1,Low,1,5.0,Regular,3,1,500,325.0,4
203497,0,58.0,Self Enquiry,1,7.0,Salaried,Male,4,2.0,Deluxe,3.0,Divorced,2.0,0,3,1,3.0,Manager,23578.0,1,2,2,1,0,2,Senior,2,Medium,2,7.0,Beginner,0,0,2000,1300.0,0
203498,0,50.0,Self Enquiry,1,14.0,Salaried,Male,3,4.0,Standard,4.0,Married,5.0,0,4,0,2.0,Senior Manager,29144.0,1,2,2,3,1,3,Senior,2,Medium,2,5.0,Regular,3,1,1000,750.5553499465136,0
203499,0,35.0,Company Invited,1,22.0,Small Business,Male,4,4.0,Super Deluxe,5.0,Married,3.0,0,4,1,3.0,AVP,35685.0,0,3,2,4,1,0,Middle,1,Medium,2,7.0,None,2,1,3500,2275.0,0
203500,1,29.0,Company Invited,3,7.0,Large Business,Male,4,4.0,Basic,3.0,Divorced,5.0,0,3,1,1.0,Executive,21587.0,0,1,2,0,0,1,Young,3,Medium,2,5.0,Regular,3,0,500,250.0,2
203501,1,30.0,Company Invited,3,20.0,Large Business,Fe Male,3,4.0,Deluxe,4.0,Unmarried,7.0,0,3,0,2.0,Manager,24443.0,0,1,0,1,3,2,Young,3,Medium,2,5.0,Expert,1,0,2000,1154.7005383792516,3
203502,1,35.0,Self Enquiry,3,31.0,Small Business,Female,3,5.0,Deluxe,4.0,Unmarried,2.0,1,5,1,1.0,Manager,23277.0,1,3,1,1,3,2,Middle,1,Medium,2,4.0,Beginner,0,1,2000,1154.7005383792516,2
203503,0,36.0,Self Enquiry,3,14.0,Salaried,Male,4,4.0,Basic,3.0,Divorced,3.0,0,3,1,1.0,Executive,21082.0,1,2,2,0,0,1,Middle,1,Medium,2,5.0,Regular,3,0,500,250.0,2
203504,1,25.0,Company Invited,1,16.0,Small Business,Male,3,4.0,Basic,5.0,Unmarried,4.0,1,3,0,2.0,Executive,21850.0,0,3,2,0,3,1,Young,3,Medium,2,5.0,Regular,3,0,500,375.2776749732568,4
203505,0,25.0,Company Invited,3,20.0,Salaried,Female,4,4.0,Basic,4.0,Divorced,3.0,0,1,0,1.0,Executive,20711.0,0,2,1,0,0,1,Young,3,Medium,2,5.0,Regular,3,0,500,250.0,2
203506,0,45.0,Company Invited,1,9.0,Small Business,Male,3,4.0,Standard,3.0,Single,7.0,1,1,0,2.0,Senior Manager,28887.0,0,3,2,3,2,3,Middle,1,Medium,2,5.0,Expert,1,0,1000,750.5553499465136,3
203507,0,30.0,Self Enquiry,3,26.0,Salaried,Male,4,5.0,Deluxe,3.0,Married,3.0,0,4,1,1.0,Manager,27298.0,1,2,2,1,1,2,Young,3,Medium,2,5.0,Regular,3,1,2000,1000.0,2
203508,0,31.0,Self Enquiry,2,7.0,Salaried,Male,3,4.0,Basic,3.0,Married,2.0,0,1,0,2.0,Executive,20742.0,1,2,2,0,1,1,Middle,1,Medium,2,5.0,Beginner,0,0,500,317.5426480542942,4
203509,0,56.0,Self Enquiry,1,11.0,Salaried,Male,2,4.0,Deluxe,3.0,Divorced,2.0,1,4,0,1.0,Manager,22713.0,1,2,2,1,0,2,Senior,2,Medium,2,3.0,Beginner,0,1,2000,1838.4776310850234,1
203510,0,34.0,Self Enquiry,1,11.0,Small Business,Female,3,5.0,Basic,4.0,Divorced,2.0,0,1,0,1.0,Executive,22516.0,1,3,1,0,0,1,Middle,1,Medium,2,4.0,Beginner,0,0,500,375.2776749732568,4
203511,0,48.0,Self Enquiry,3,21.0,Small Business,Female,4,4.0,Deluxe,3.0,Divorced,5.0,1,5,1,1.0,Manager,23269.0,1,3,1,1,0,2,Senior,2,Medium,2,5.0,Regular,3,1,2000,1000.0,3
203512,1,29.0,Company Invited,1,9.0,Small Business,Male,3,5.0,Basic,5.0,Single,2.0,0,4,0,1.0,Executive,21239.0,0,3,2,0,2,1,Young,3,Medium,2,4.0,Beginner,0,1,500,375.2776749732568,1
203513,0,29.0,Self Enquiry,1,7.0,Salaried,Male,4,5.0,Basic,3.0,Married,3.0,0,4,0,2.0,Executive,20241.0,1,2,2,0,1,1,Young,3,Medium,2,6.0,Regular,3,1,500,325.0,4
203514,0,29.0,Company Invited,3,14.0,Salaried,Male,3,4.0,Deluxe,5.0,Unmarried,2.0,0,3,1,2.0,Manager,23576.0,0,2,2,1,3,2,Young,3,Medium,2,5.0,Beginner,0,0,2000,1154.7005383792516,2
203515,0,50.0,Self Enquiry,1,10.0,Small Business,Female,3,5.0,Deluxe,5.0,Divorced,6.0,0,3,1,2.0,Manager,23467.0,1,3,1,1,0,2,Senior,2,Medium,2,5.0,Expert,1,0,2000,1501.1106998930272,3
203516,0,30.0,Company Invited,1,9.0,Salaried,Female,4,4.0,Basic,4.0,Divorced,2.0,0,5,0,3.0,Executive,21858.0,0,2,1,0,0,1,Young,3,Medium,2,7.0,Beginner,0,1,500,325.0,4
203517,0,29.0,Self Enquiry,1,36.0,Salaried,Male,4,6.0,Deluxe,4.0,Divorced,3.0,0,1,1,3.0,Manager,25227.0,1,2,2,1,0,2,Young,3,Medium,2,7.0,Regular,3,0,2000,1300.0,4
203518,0,34.0,Self Enquiry,1,15.0,Salaried,Male,4,4.0,Deluxe,3.0,Unmarried,4.0,1,3,0,3.0,Manager,25066.0,1,2,2,1,3,2,Middle,1,Medium,2,7.0,Regular,3,0,2000,1300.0,4
203519,0,33.0,Self Enquiry,1,17.0,Small Business,Male,2,4.0,Standard,3.0,Single,4.0,0,1,0,1.0,Senior Manager,29922.0,1,3,2,3,2,3,Middle,1,Medium,2,3.0,Regular,3,0,1000,919.2388155425117,4
203520,0,55.0,Company Invited,1,18.0,Small Business,Female,3,4.0,Super Deluxe,3.0,Married,5.0,0,3,1,,AVP,34710.0,0,3,1,4,1,0,Senior,2,Medium,2,3.0,Regular,3,0,3500,2626.9437248127974,0
203521,1,30.0,Self Enquiry,1,7.0,Large Business,Male,4,5.0,Basic,5.0,Single,8.0,0,3,0,3.0,Executive,21040.0,1,1,2,0,2,1,Young,3,Medium,2,7.0,Expert,1,0,500,325.0,3
203522,0,45.0,Self Enquiry,1,35.0,Salaried,Male,3,4.0,Super Deluxe,5.0,Divorced,5.0,0,1,1,,AVP,35006.0,1,2,2,4,0,0,Middle,1,Medium,2,3.0,Regular,3,0,3500,2626.9437248127974,0
203523,0,40.0,Self Enquiry,1,13.0,Salaried,Fe Male,3,4.0,Standard,4.0,Unmarried,6.0,0,3,0,2.0,Senior Manager,27054.0,1,2,0,3,3,3,Middle,1,Medium,2,5.0,Expert,1,0,1000,750.5553499465136,3
203524,0,47.0,Self Enquiry,3,10.0,Salaried,Female,3,4.0,Super Deluxe,4.0,Divorced,2.0,0,4,1,,AVP,35284.0,1,2,1,4,0,0,Senior,2,Medium,2,3.0,Beginner,0,1,3500,2020.7259421636904,0
203525,0,36.0,Self Enquiry,1,23.0,Salaried,Fe Male,4,5.0,Standard,4.0,Unmarried,3.0,0,1,1,3.0,Senior Manager,27284.0,1,2,0,3,3,3,Middle,1,Medium,2,7.0,Regular,3,0,1000,650.0,4
203526,0,24.0,Self Enquiry,1,27.0,Salaried,Male,4,4.0,Deluxe,3.0,Single,2.0,0,4,1,3.0,Manager,20950.0,1,2,2,1,2,2,Young,3,Medium,2,7.0,Beginner,0,1,2000,1300.0,4
203527,1,41.0,Self Enquiry,1,16.0,Salaried,Male,3,4.0,Basic,5.0,Single,5.0,0,1,1,2.0,Executive,20696.0,1,2,2,0,2,1,Middle,1,Medium,2,5.0,Regular,3,0,500,375.2776749732568,3
203528,0,35.0,Self Enquiry,3,7.0,Large Business,Male,4,5.0,Standard,3.0,Divorced,3.0,1,1,1,2.0,Senior Manager,25761.0,1,1,2,3,0,3,Middle,1,Medium,2,6.0,Regular,3,0,1000,500.0,2
203529,1,32.0,Company Invited,1,10.0,Salaried,Female,3,4.0,Basic,3.0,Unmarried,3.0,0,4,1,2.0,Executive,22762.0,0,2,1,0,3,1,Middle,1,Medium,2,5.0,Regular,3,1,500,375.2776749732568,1
203530,0,51.0,Company Invited,1,29.0,Small Business,Male,3,6.0,Super Deluxe,3.0,Single,3.0,1,1,1,2.0,AVP,33089.0,0,3,2,4,2,0,Senior,2,Medium,2,5.0,Regular,3,0,3500,2626.9437248127974,0
203531,0,35.0,Self Enquiry,3,14.0,Large Business,Male,3,4.0,Basic,3.0,Married,2.0,1,1,0,2.0,Executive,20986.0,1,1,2,0,1,1,Middle,1,Medium,2,5.0,Beginner,0,0,500,288.6751345948129,2
203532,0,43.0,Self Enquiry,1,9.0,Small Business,Male,4,5.0,Basic,4.0,Married,6.0,0,1,1,3.0,Executive,23519.0,1,3,2,0,1,1,Middle,1,Medium,2,7.0,Expert,1,0,500,325.0,3
203533,0,38.0,Self Enquiry,1,20.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,3.0,0,1,0,1.0,Manager,22963.0,1,3,2,1,1,2,Middle,1,Medium,2,4.0,Regular,3,0,2000,1501.1106998930272,4
203534,0,30.0,Self Enquiry,1,15.0,Salaried,Female,3,6.0,Deluxe,5.0,Married,5.0,0,1,0,1.0,Manager,28393.0,1,2,1,1,1,2,Young,3,Medium,2,4.0,Regular,3,0,2000,1501.1106998930272,4
203535,0,34.0,Self Enquiry,1,32.0,Salaried,Male,3,5.0,Deluxe,4.0,Unmarried,3.0,0,1,0,2.0,Manager,22998.0,1,2,2,1,3,2,Middle,1,Medium,2,5.0,Regular,3,0,2000,1501.1106998930272,4
203536,0,46.0,Self Enquiry,1,35.0,Large Business,Male,4,4.0,Basic,3.0,Married,6.0,0,3,1,3.0,Executive,20810.0,1,1,2,0,1,1,Senior,2,Medium,2,7.0,Expert,1,0,500,325.0,3
203537,0,43.0,Company Invited,1,9.0,Salaried,Male,3,4.0,Standard,3.0,Married,4.0,1,3,1,1.0,Senior Manager,28802.0,0,2,2,3,1,3,Middle,1,Medium,2,4.0,Regular,3,0,1000,750.5553499465136,0
